source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,distance_pc
522863309964987520,15.668950820681058,62.345451222893885,101.42379529598418,6009.1787,8.671337,2.1754298,9.859619205549434
523009751165398784,18.668182766896148,62.493281577043966,18.04853296431321,6.985092,20.8507,1.8832169,55.40616525327949
523376988055456768,16.362649903883533,63.7205618139319,18.11575647988888,1135.6129,8.136363,0.753778,55.2005653813102
526537465505786624,17.63411754832183,67.72243747158636,18.007077477218957,928.175,14.477627,2.78553,55.53372007562671
527956488339113600,8.142840068147475,67.23327824206002,100.3966028700123,2681.5583,11.106811,2.6195107,9.960496385467764
528521293718008576,2.227889211081934,67.28088056291473,23.982566925300222,1242.7222,14.678586,2.9270544,41.69695442171612
529594417069407744,6.214252658231704,68.5785176504549,28.02713065762269,508.92804,14.121658,2.9535103,35.67971378218928
529930833264021632,11.65132150441293,69.33113496385236,24.11199632765721,21.166536,20.666515,1.8374329,41.473131731235746
531444723339376256,22.09458338120917,66.77095280063376,20.80920543924232,1143.682,14.452215,2.7645302,48.055655124351105
531901428680330240,20.66421311503036,68.61311812496434,25.71075582944975,212.04794,12.658016,2.5775518,38.8942280278892
532870034006715264,15.74123770264249,69.22641059347484,37.83958675533551,1979.6611,7.47671,0.9186487,26.427349919697434
535062631989344000,20.56789151175874,72.7440110466044,17.580451176320484,344.0174,16.70674,3.4535027,56.881361574322
535625307063145600,22.28937718034276,74.20561178098339,16.494958965856778,1611.7184,11.810294,1.8228979,60.624582460006025
535951415343428480,11.707985748590884,69.8336246364197,18.476800360068893,1165.2139,12.967097,2.187747,54.121924819902716
537614181862204672,0.1228850586400066,73.6672467342983,18.45208652685832,1671.8556,12.5074835,2.126464,54.194413111190926
539145737136323200,10.91332668851758,75.75399858599357,38.600147596240696,2767.3162,13.2462435,2.8989086,25.906636691135112
539194974641479552,12.659555276833128,75.92935993160604,22.32426319664734,267.92886,17.085058,4.1569147,44.794311516188365
543528253045537536,53.96499638954033,71.67302394887132,45.06823726553374,2667.3972,13.548786,3.1581697,22.18857582798689
544195690963287680,45.81659420350276,72.64809669781226,16.45039229659884,1210.5543,13.664798,2.519473,60.78882387544962
549245507350925312,41.83117997204841,76.96784438473274,16.86030857323944,235.92746,17.346184,3.80472,59.31089550681135
551050046451136256,60.33794233884121,76.15694657442316,61.65247310829551,3729.7954,7.811384,1.3697724,16.219949494052774
553219967007245568,72.32685607836113,78.72838562426845,24.248901647472973,1696.2242,13.30539,2.6673117,41.23898123460829
553593388644803968,84.5721638154509,79.51815891578426,43.13026881016397,918.99634,15.844064,4.271056,23.18557309256423
555221284329267584,54.22849635979725,77.91860445171133,18.276575851906404,480.24957,14.73858,2.5645084,54.71484418651054
555283715973005184,52.321695178939365,78.13233424099582,18.710513109755,642.62885,15.65546,3.103343,53.44588863672774
556438684218348288,72.94847680328378,79.95641637201851,19.128661629639645,220.48508,17.27545,4.091667,52.27757275242463
558611490995613056,30.47990733603085,73.54177186327202,84.39373746893237,761.8709,13.151127,3.2658958,11.849220451554562
560130775546153344,20.49563501592212,76.71014296688713,58.81249290864094,3499.3474,6.940108,1.0205283,17.00319014794009
563049463521830784,15.549464612154464,76.21785655189879,25.080995352174508,621.00134,16.330841,3.6571684,39.870825936471476
563844719666372352,15.696988790564465,78.32431840627008,23.42947308139721,1750.1735,8.368863,0.89737844,42.681284232294196
566775227389356800,4.207402244750026,81.66263373022406,29.326002758614564,284.13666,15.201213,3.1824064,34.09943074175864
566988807524332288,9.390866111406524,82.04510745200153,16.565462431870053,910.0179,14.775027,2.4391174,60.36656109738986
567659818855055488,50.351214978168,79.9685443981029,71.65856556711978,5181.938,10.243402,2.284031,13.95506583317439
567904082235256576,44.8896688690285,80.25018327914007,17.888256991393586,1373.5457,8.641844,0.8613701,55.90259579125685
568484383856524288,56.210260118024,81.88960725470427,36.44532992626505,1241.6884,15.377472,3.6313038,27.43835772712624
571729798584813312,68.69016836323891,85.52843061737981,25.320641008854505,205.7028,12.190476,2.44215,39.4934709453171
572029621662803712,27.13840136643578,81.74011709202281,19.239661706201822,279.44058,16.667622,3.4799194,51.975965860026236
573273684709125504,19.92451075024575,84.16122554058276,69.21243099560381,4019.7295,13.098176,3.2629318,14.44827158380721
574567775534226304,33.923187179900815,85.48513101863985,17.45826111881162,586.4358,15.661788,3.194932,57.279473207241715
575472948481456256,22.25361203897691,86.93313473071142,23.384395971955957,1618.6567,8.239719,0.86228704,42.76355913572722
576411244218052224,18.58793040851025,89.30640877827095,22.550705829579133,80.590164,10.012868,1.4507256,44.344509992602
576949798755602688,135.29232142749314,1.9419313910992653,41.748655625812304,295.83405,15.86212,3.320881,23.952867104581
579690155394006016,138.4991961468826,5.146921190760609,16.724170122729706,35.013035,19.678892,3.060852,59.79369933823543
580105117953900032,137.07757297117666,5.058991817376552,23.143095604142005,508.09918,15.628472,3.3272533,43.20943131829894
581893065595054720,132.69997978945116,4.777715465799775,17.112182763672987,140.682,12.084065,1.9899845,58.437898531733445
586886222774444032,138.71090699505834,6.862109111242729,28.00562581991618,392.0721,14.863225,3.2436314,35.7071113650619
587786512343690112,143.77040862621723,7.944118450415244,25.049340414115917,894.77716,14.709847,2.7618256,39.92121083701172
589448222305990144,143.70814518380635,9.992256713248418,28.88342474227319,788.9911,15.097459,3.2639303,34.621933130264175
591207406550605312,136.3122424221446,9.07311291104544,16.780227077082586,286.46677,16.667257,0.20685387,59.59394920023098
593035787015342080,142.88299137426418,12.19422412265415,17.608425814774062,221.15448,16.587465,3.243209,56.790993727614556
594737422991427328,130.30968441028463,6.332135853545194,17.322407787650782,333.06207,16.126108,3.0750256,57.72869524021391
595079611625456256,131.01430568068835,6.4589158484504186,21.04404809859925,417.91003,15.899842,3.3677053,47.5193743767656
596878550087942400,133.06866908011042,8.062715034354722,43.41230954751554,474.96692,12.199249,,23.03494125106342
602079652404802688,129.96113709711145,11.520447728822358,54.25133390879819,2413.8389,7.3614326,1.0551219,18.432726496294045
603827360496652032,134.64502562960632,10.919031656982977,22.33746431690405,1038.7109,14.104044,2.7240486,44.767838722107875
604991807734206848,132.47364952012154,12.185968263936148,21.778931131569085,1111.8347,12.080585,2.0563898,45.91593563333675
605264624056766464,134.43255200059102,12.665435623350906,17.72773572631269,158.16896,17.242926,3.928543,56.40878313160621
610304720934423424,135.32224010762127,15.264337587952596,54.14555335958371,2864.407,8.73922,1.5769153,18.4687372822463
615779464207025152,150.6775798896445,14.985896812309678,56.00608307175655,497.63104,12.759773,2.9482498,17.855203312803937
617818645959333248,145.7572886373564,14.87061277655116,18.384951660901777,597.1002,15.016647,2.9115906,54.392310539855416
618586654831827968,142.50637320040988,15.02384838308182,16.79296412398887,559.76276,14.644251,2.7260323,59.54874866739534
621559631193637120,152.1916859998006,15.170682040870007,36.28744212351307,998.0619,14.870216,3.319787,27.557742885162824
624261092608051200,154.28558711723352,18.80338322120843,26.893499250200364,1543.092,10.355612,1.6313286,37.18370713668099
628852004626257152,153.6232798197317,21.16771320701708,18.589252326602345,572.63007,5.89471,0.72108364,53.79452505300278
630889811989180928,139.59876437024576,15.961682336152348,20.659888064162725,491.50665,15.317017,3.042882,48.402972798997425
633065092665476992,142.66541780207424,17.9813634053897,16.747922138089795,250.24226,14.20782,2.677041,59.70889951331337
635202989946889728,138.67126400912932,18.162353698683194,40.89224615913352,932.85754,15.112002,3.635357,24.454513848627123
641852527033703936,148.4896930288164,22.61279444472431,30.99510850285231,728.2583,15.483149,3.5324535,32.26315532684699
643650361688870656,149.89486959817992,25.938717528685796,17.613370627349447,236.0043,16.511276,0.17312431,56.77505011148938
645507372403481856,141.08071366331652,24.647361582934323,17.047305784018587,102.720955,14.539782,2.3342342,58.66029580682916
646617398111798528,145.853047016966,26.192007083202057,22.9797437336956,755.6566,14.842088,2.8583183,43.51658624172047
648998734141447296,123.88744067472015,11.429905767179273,25.20058425169103,1131.589,7.552212,0.87229824,39.68161968042059
651484656914433920,128.83228812340252,14.142203254909182,38.8455892047291,168.55563,12.377139,3.0746584,25.742948439517015
651668760689219200,127.38160415884217,14.402557489483394,17.377400181963868,969.03845,13.381945,2.4880972,57.54600743084155
652005932802958976,125.23015440528434,14.07016920754457,43.9792318623831,2396.7686,9.220745,1.6043015,22.738005136813978
652437731635879936,125.32048345031582,15.409628483588932,16.548039145647312,248.08353,16.8957,3.4550676,60.43012052355662
653027276027556224,120.86914726618998,12.181056192499444,22.441626322647465,870.96155,6.6323094,0.67645454,44.56005040021666
654704237415845504,119.62641611731723,15.499385691827635,32.16424472890218,290.17972,14.580774,,31.090423805332474
656167618671591424,124.94094130010822,16.981464725747482,33.045757540307505,131.84843,18.346584,4.7178764,30.26107054075706
659316276377792000,129.0133831360204,17.739947986395414,19.09411478517704,915.521,10.295098,1.3281116,52.37215818856972
660161418565276800,130.96417598871133,18.36733822568989,26.76977285070567,1887.5297,13.273456,2.5361137,37.35556538252955
660919020733289472,130.9329361498499,18.568560532740328,19.323708590001555,220.31186,11.523987,1.8746328,51.74990066437964
662441569460561152,125.64807484755246,18.593225413540274,17.64406424105219,737.1129,14.610738,2.5997086,56.67628423576663
667482417956752640,118.49439345085294,17.23757084358116,16.50371034500054,99.779526,17.949223,3.9990635,60.592435221872975
670930001087984768,120.87691542090418,21.30208054181803,18.91922227824402,350.4517,11.303767,1.7954826,52.85629532192454
671532537757309696,114.99789487966072,18.6822367681454,18.58518528484212,171.43655,16.03776,3.1471195,53.80629704109485
676340117993488768,125.30653857272256,22.14024698700898,25.303746683460812,1352.2479,13.3864,2.6499653,39.51983919652603
676689831406224384,122.0553664165581,21.101076538256063,56.23361055007226,495.90292,10.1583185,2.4997482,17.78295916300034
676972371535164672,121.49976824782028,21.77769526576822,16.68225089814221,232.8306,16.886156,3.5205097,59.94394917722783
677060225090183552,121.70014944323302,22.263543153516625,20.23062562576218,156.24239,17.789633,0.8316822,49.430008665998706
678506121536799744,128.87192095125644,24.260172483911333,24.365103941981896,1247.6666,12.2941675,2.2404976,41.042303877758805
678539416123249280,129.19904563326574,24.47529904848684,20.154835843839383,1131.598,8.984213,0.9140444,49.615884135601355
678820100826341376,128.26243740111,25.19647056176495,20.449389104731544,329.01093,16.299822,3.4411736,48.90121630912787
739877493343807232,151.15807516015488,26.94507305721255,42.03756588460756,916.78687,12.550219,2.7033224,23.788246987111098
742386883820177152,152.52347868122854,30.54704741949238,21.484285162719463,1289.403,13.194648,2.3393326,46.545649176880545
746283759187949056,151.94659858446752,32.78569597604336,17.63276193636371,798.76086,14.512658,2.6947603,56.71261278346412
746871796045383296,150.01481660817666,33.2175326235879,19.83887510997453,117.36994,15.380377,3.14579,50.40608373492018
747223364887711616,153.2050639959889,34.275090603165665,18.71888476199239,47.30342,17.932209,4.258297,53.42198601651965
747608911216935680,157.74006497244318,30.312744919737803,17.78041708322692,966.7319,9.309797,0.96061134,56.241650312204754
748360706587700352,159.78200845084388,32.832952112150856,19.748632194307223,803.15247,8.456513,0.8596606,50.63641826740091
751451124535827584,159.08945454790756,36.32678049501709,21.583571429697187,837.3242,6.187136,0.58393335,46.33153522609719
756027017052832768,156.03094657292343,39.811531739450814,32.4337220065071,331.34528,16.350561,4.191515,30.8321073911706
761454099073211136,165.67601634729934,34.40217395445753,16.85511388851357,110.63055,18.165302,3.8914967,59.32917490883763
762792548321198336,164.60554224962925,37.02840118452112,20.23427057948672,524.8512,8.5847435,0.92986965,49.42110446095295
764383026250516352,170.56878429861155,39.20796330763897,19.92681105756444,57.278538,9.755155,1.20053,50.18364439303442
765038614353808768,167.20415886992,39.9194772969731,56.86996813333028,1922.6406,14.118499,3.4561367,17.583973278401068
766980420608268544,173.30503063337798,38.859627801922784,18.432901120414027,69.422325,18.289259,0.94820976,54.25081995869453
767621435887711360,174.1352318980837,40.06959129675896,31.36213368582396,286.0002,16.25626,3.8652735,31.885585656182933
767917410674282624,177.37618785462243,39.363636821686335,31.90770897291021,88.19434,12.9043455,2.5190897,31.340388645546582
767976337624963072,177.20549380362854,39.713671097334725,17.5321871917865,796.75757,14.457949,2.7889462,57.03794906253802
768175108710834048,176.532819518252,40.02905304032647,23.30505378964412,105.147064,11.7147,2.4235191,42.909147905265165
768904428518069888,179.5742093310716,42.573046291284086,45.90103214561475,1831.6455,12.660141,2.9218225,21.78600247653771
770588910395900928,172.1461787513941,41.0880839651907,22.200578484738813,469.44006,15.893234,3.3302565,45.04387129765213
775015063173413888,162.60093442763278,37.38838641047534,23.985099018844064,1239.8118,12.911358,2.3803883,41.69255249746281
777005625896147072,166.0651620932856,40.00419828689287,32.82387941536748,1419.3759,10.171043,1.778533,30.465624959974114
782870253423595136,162.0878224638977,44.85691069410301,17.63229147460252,678.2721,14.509937,2.6314926,56.71412597962073
786252145024226688,173.8741256516469,46.518465011986,23.27856449368226,368.9652,16.41321,3.5032597,42.95797536275904
790878129743771520,175.22803663907888,50.32549643670004,19.295657226583455,1008.31976,10.38881,1.4324703,51.82513289168036
791297254127958784,176.7650118992601,50.97132845785943,42.465780642683896,3342.96,9.009053,1.544776,23.548372003666024
797819831983352960,144.9904882228597,35.33597067127581,21.601323683810914,1084.0314,6.7800617,0.65847874,46.29345935635642
801454370748067456,145.06548522403477,40.29191687721773,23.14000589558276,161.41978,17.610783,4.4660263,43.21520074421813
801961653628755200,151.61163528226322,37.03474647387424,16.58497511653266,650.1505,10.418843,1.2806654,60.2955381587009
805057676512963200,153.73297224517316,40.87058470229482,26.41370321006827,1664.372,10.073787,1.5315237,37.85913667792042
808270896163473920,149.83657630240822,43.83947827911241,36.7225166030608,1304.6052,12.854988,2.8237638,27.2312491763337
808875249601778816,152.966131439495,44.233144146709805,18.219246152622123,576.9886,15.419368,2.7906294,54.88701297644412
809030864857201920,153.6281452701482,43.90396586957436,31.6327172753658,605.2188,12.707209,2.2637024,31.61283905188749
810438136660206592,152.30785906480554,46.28386204523537,19.01047338858456,97.530525,8.714988,0.84795856,52.602582774213374
811471054819228288,142.88669409613888,39.06059924755868,25.604529029176323,1410.1415,12.08657,2.2214746,39.05559047231455
812109085097489408,138.74028563804396,38.60966451869299,18.450210150754813,802.9612,6.6570063,0.51878166,54.199924652841375
813320265875120768,142.72605352656282,40.9032589456739,16.72014774933077,183.98929,10.749919,1.3654184,59.80808393514497
818154062587720960,143.93424539466386,44.99358623641289,19.963546734718985,796.10956,14.392835,2.8304825,50.09129957157767
820181562029703296,146.53869644955267,44.50360267248004,18.276455301464438,1146.2445,12.26052,2.0737677,54.715205082457814
821574162225946880,147.51639579512403,46.487120461943455,17.127842139083317,914.69586,12.750451,2.0872269,58.384470844587085
821816707618404864,148.14450093653193,47.433014317271706,16.557555911987592,476.1172,15.710676,3.0159845,60.39538717643736
824134821727350272,152.4199655205393,50.81065123841999,20.041940640451543,763.6379,15.303345,3.0108194,49.89536781591177
824260750168184064,143.75320703387146,45.98477558652657,23.071970344762487,122.34321,16.336706,3.722413,43.342635460131284
829777377965435392,160.9998091113076,46.20663734008789,26.95283421581609,235.91301,14.387344,,37.1018495492097
832801412895156224,165.9201245738734,49.68527793606364,17.876305972988604,467.19376,15.421286,2.8741188,55.93996889016202
834162608290205312,159.62279685413424,48.5287213267704,32.19909578864852,1127.1543,12.265499,2.6416502,31.056772729392616
834467310450060544,156.67351870943835,48.08164249708562,20.752792060717624,854.95953,8.180484,0.81154156,48.18628727518895
839513072389755648,171.71160505062485,52.41102544094442,19.41916724178489,637.1957,15.506444,3.0279436,51.4955140737583
839868180285627008,171.6763231112332,53.71639743602077,19.460558231944784,1314.2095,9.882669,1.1579332,51.38598739467225
840448378827709184,175.1703839887337,53.87220302967352,19.52385769003761,855.3091,14.958077,2.745573,51.21938583429993
840906772097185152,178.14274712440522,54.37973797453397,27.87667400649405,1291.9279,14.879971,2.9958181,35.87228518606788
841956255945797504,177.92628320214106,56.048145258684286,17.156999913515037,146.326,15.163038,3.0885868,58.285248297534395
843668431775736192,165.86499779872997,54.52647438114238,23.39976765119016,893.3636,9.28744,1.0659246,42.73546707414157
849278453631037312,159.86129590400526,53.03284713715256,17.59399638368979,842.36707,12.672025,2.2283745,56.83756994101878
850884943198349312,163.47794136865738,56.270905088347845,20.930245490266262,520.47534,15.965375,3.1312494,47.777748257422786
851092304219552128,163.86132236937118,56.80223974070098,18.820840984878963,348.5493,16.612879,3.476633,53.132588538600366
852411202776521856,151.1511712939922,53.89169429403852,19.457492585690247,511.70035,5.5877814,0.6620021,51.3940835694028
856550486098139648,167.97309351193283,56.95844454908848,36.74624622334596,732.40137,16.284409,4.182599,27.21366405487891
857154289780788352,165.1739308809576,57.4878878089183,18.189473318950967,571.9394,15.086184,2.9461908,54.97685295583218
858218720114699904,171.6964558656026,58.27474003509811,18.38000851240755,29.763607,20.47812,2.7374306,54.40693889368676
859082970614616448,171.7196686211406,59.3211759213149,39.32530377952526,1507.9003,15.123275,0.12452698,25.4289199037453
859117673950306048,172.83471379531383,59.71263149792824,39.28185247816221,1964.1533,14.068414,3.0933523,25.457047896504516
864903269776591104,112.88369894775444,20.517921644534564,17.261562265786836,790.47046,14.514397,2.6456356,57.93218392416562
865699110037321600,113.66379783055444,22.33719881424875,38.698075096147605,2057.2798,10.688288,2.0994568,25.841078594101702
868513756724899840,113.71068017693624,24.9529045302371,25.59200794829876,694.8234,7.22166,0.80534935,39.074698711418435
868523858487556224,113.7968173020282,25.171320349007463,17.625421155892,827.2015,13.32942,2.4399137,56.73623291921794
870364337872386176,108.61932905261858,23.91780469368654,29.02737613035464,8.949182,20.663109,1.5746002,34.45023744169131
873246776325007232,112.33499918996836,28.118041714732566,18.5038034095918,190.16948,5.039443,0.1795454,54.04294338112298
873689982589380864,112.50738461428872,29.719816208783374,26.249273854986317,425.36792,16.350582,3.7263231,38.09629194028313
878501995229758720,114.48449855546376,28.230172626707336,18.589004568278792,876.0155,13.556687,2.6016178,53.79524203821274
883200895609428736,106.66836655123122,26.41599508606463,35.21062432922032,1390.9972,14.09237,3.184577,28.400518850502962
883439489632629120,109.08221549977452,27.14164565299547,83.87595614967746,217.07669,9.736692,2.503828,11.922367814388789
884951489919636352,107.01686029829148,29.8331889109007,43.504905585297074,1666.2797,8.056618,1.1169462,22.985913577938213
888540227154014080,103.8702851087078,30.16059664424774,23.7466004200804,436.42612,8.713422,0.896399,42.111290976808135
889440383579628672,104.06772738297418,32.443830283070255,30.99280776431213,1237.1194,8.33014,1.0426593,32.26555036912431
889642728078120192,107.7813346298972,31.21916321635525,21.2704055546409,381.009,15.845651,3.2577505,47.01367810929276
890374861088190848,107.90705402632965,33.072305771093326,19.538584507746265,123.2846,18.100815,4.29582,51.18078024554645
891353568169407104,107.86290116465888,34.34010311656691,20.08001669140364,641.7703,14.862905,2.8645115,49.80075541611005
894363992351617920,114.79118942273922,34.583839079832245,19.333780371008984,153.12387,4.7710595,0.5829711,51.72294196015078
894459482361191296,115.08570787230109,34.71960256278426,24.050221974740623,336.46628,16.449486,3.7078085,41.57965781148616
900232193283822976,112.07900986583148,39.236751988715824,16.41261529424558,357.1666,16.007029,3.0973063,60.92874182889119
903616971110812544,127.89599775703914,34.96627368234726,34.06504737804655,42.377083,7.0775313,0.9105625,29.355602794330963
905923368548465152,122.2964139116562,35.46547556075916,28.41781844051787,996.76154,15.082032,0.27352715,35.18918956052619
907971105876121984,123.54284832462652,37.75451165306241,20.33411166387052,1062.1783,8.576655,0.8935385,49.17844538922208
908962109449446656,121.48675711924342,38.559958353958265,48.47364548163313,751.72614,16.611654,1.1384573,20.62976675395508
909167580685655552,123.78876948885376,38.867595100807925,27.767192009724067,345.01306,16.451986,3.797289,36.01372438559146
911438518873180928,129.15860667866042,39.03490923334937,22.78653941881145,296.74182,11.274852,1.6148338,43.88555811921353
912113584654194944,132.27717658662894,40.0196210859328,16.49103258152425,207.16971,16.675295,3.310133,60.63901669325129
915205858026820096,127.05693759108549,42.32984067762553,18.86247259871,316.40723,16.355085,3.2173967,53.01531889665355
916463630609924096,126.26044268744046,44.69222802445909,17.785213638059044,397.25787,15.996361,3.3343248,56.22648231000576
917321936874346880,131.24052111616385,45.60832587403817,16.447872443270832,221.92741,15.893834,0.2913866,60.798136868402146
917553620294336128,130.25462423179027,45.83441070551413,17.22889758748568,241.95828,5.077131,1.1705337,58.042018934882776
918094343792598016,127.72185883611787,45.96087967099886,18.04111646940532,488.06314,15.508086,2.9245892,55.428942088802025
921952117778154240,121.72910641215296,42.291293750077,50.35499420555119,1772.5421,12.761721,2.9510279,19.859003377459604
922950955371956608,121.09562688904624,43.96162258418843,37.45996460269288,2404.3337,9.314705,1.5642719,26.695166709477167
924874550965799552,113.13400179285324,42.4789442701244,24.069938116596155,1512.2428,13.468974,2.3920221,41.54559912684208
926002203218885504,116.85726998867094,44.14602260166337,26.08988218684488,833.46136,14.910612,-0.13677883,38.329034713089776
929161576867428992,121.14586826127066,44.61733375269014,17.00089196106531,1072.3505,11.882063,1.8408747,58.82044320322461
929614064556088576,123.71557544295842,46.44330602125196,19.741463324050084,1072.7059,11.026637,1.6729813,50.65480626158789
933681536024301440,116.72238225831576,47.92912891976373,18.876697832811136,978.3545,10.865906,1.5520744,52.97536724150015
934436763073532032,117.78016344508164,50.38854436849332,16.58201093170651,503.05746,14.790031,2.87047,60.306316532930104
936080326798296320,119.69611107453622,51.67828792926773,21.876693707260294,1349.3882,11.709412,2.0111666,45.71074648579673
937473854708626688,103.26620090028167,32.44934691597361,21.56543002763193,422.495,15.829271,3.4208078,46.370510521640114
938481793338160640,101.80038122558037,33.393636072451535,20.06440404333816,226.18176,16.706554,3.6876764,49.83950671248682
939019768057093504,103.88931815065128,33.0760845438201,16.986533278486213,536.56964,9.859646,1.1327085,58.87016400612597
942619500406595712,97.41948761431031,35.89056981187706,24.878116821898693,1653.371,9.619063,1.2453337,40.195968495483584
945173322321238912,100.03611856539383,39.86972084607992,17.26266970729186,596.2613,14.768614,2.8597498,57.928467436157554
948505667186715648,109.29995864202378,40.82620812271635,21.147578735400923,426.62347,13.756905,2.8200312,47.28673729092238
953421446234923776,106.04096926177816,45.22955353596996,18.31421786360427,41.801388,18.939215,4.08354,54.6023863780333
953859979575793920,104.21871038822847,44.978025052498815,18.94716133202762,689.02026,14.511283,2.838132,52.778354629283434
954694779483408896,103.16294738583734,47.12908910939778,16.45087000893834,146.16566,18.00806,0.5617504,60.787058645327846
955071156057616000,94.95459243225052,36.83643527782517,24.298919308698608,1185.9786,12.717067,2.2336998,41.15409361609002
955440802419191040,97.18595788769834,38.1777603438295,25.36189115380267,1232.2654,13.786192,2.5147953,39.42923632688423
959444570932859648,93.84500081256525,39.97918446334411,16.77034488297173,9.062897,20.595978,1.2572403,59.62906588852444
962856523016335104,92.16853074295462,44.72661286058856,21.100613894922816,867.52014,14.425791,2.6820889,47.39198608058592
963093815666290816,91.0986416855517,45.50734793382813,18.06374131250405,503.94635,15.601287,3.0125904,55.35951731703453
963127934886450816,90.7934391620688,45.92572596566351,20.2721878615736,884.4988,14.466131,2.705783,49.32866678369349
968286667349615872,95.93230572475548,45.42284846906327,16.943305569755754,72.65824,18.829483,1.3068085,59.020360335413315
969277709578807168,94.35480319056346,48.46690818547385,18.158130028051428,184.14241,16.90615,3.6559649,55.07175014470977
969752767319650560,90.68888873622608,47.81031039573799,36.54916473879776,166.43796,12.451752,,27.360406377179878
970050253935929344,92.12544831682622,49.03379812541307,24.624968238860877,50.113316,13.833151,2.9157944,40.609189433263566
971299982043008768,95.96503055274763,50.91787010000413,18.61762327857773,108.56576,18.185715,0.98021317,53.7125488595875
974561270970672768,109.96692239038828,45.83154610274307,16.648675293972932,91.651955,18.28694,4.2391205,60.06483893418324
975710093118127104,114.56840117312512,47.74793330835404,25.361337937219183,1144.8496,7.558433,0.767354,39.43009641192644
976282732518183552,110.96058562945043,47.83909747580599,16.490873301094503,920.2383,13.918642,2.4774866,60.63960238743874
977316376527051904,108.11834057883657,45.42177618481159,24.698252983231683,1330.8678,10.946685,1.7916126,40.48869370149084
977910937439738240,108.35699974471795,47.546697657520944,28.810896426835605,357.03143,16.780144,4.277916,34.7090901020546
978338677527779200,106.90707091399624,48.68573489188429,94.21999921776138,3786.4575,12.026921,2.8679056,10.613457952687929
980580929630059520,108.89316098774852,52.119605527024014,23.213269992422244,792.84717,15.002441,2.7566586,43.07880795452087
980627620217492736,108.51809281317291,52.24998258968049,27.19460576471585,1002.55457,11.544332,1.9551611,36.77199841218028
980918204822332416,106.45639411132362,51.71198517859568,25.10511412682852,158.01834,18.03889,1.0715065,39.83252157102733
981093130250084608,105.58847850478443,51.61285446354992,16.42592738196585,1093.3743,13.505993,2.3254948,60.87936326188241
989016898234332416,111.32469350541396,56.56889488471903,22.56216946318493,856.41614,7.5553293,0.74326944,44.321978949396545
989476558517917952,110.81143459963896,57.45116590677113,39.84113449707371,155.55617,18.738506,3.805502,25.099686859405296
990663515679849856,109.35166158502804,59.30516939193462,16.593722967060497,80.854195,18.756857,1.1786041,60.2637516598932
993493662904705664,102.16134881875332,53.29009669968049,25.869095721821303,1340.3376,11.29802,2.1014118,38.656163738899934
995229787470286592,98.6546108758314,56.40119602707265,18.52585263024985,12.810535,19.631985,2.418127,53.97862219670012
999813724462392320,104.72959027053552,54.71726019607705,23.286185945205265,1026.8921,14.555509,2.8609009,42.94391543351498
1004433597444327168,96.4918088816439,58.603387914217215,16.885770117196564,317.81995,6.791633,0.496984,59.22146239463454
1004671160675810816,94.9056792160276,59.0110906288025,20.468570886110093,25.481167,4.436156,0.04730606,48.85538934614125
697013990312134528,141.99076917813315,29.29318946314656,22.32760294913994,37.041603,18.961952,4.0357,44.78761120384936
699143267594795136,138.90681101981025,30.85200197042193,17.72623772084204,483.60315,14.971324,2.8988667,56.4135501141467
699771707209702912,137.71288626144158,30.43615875821181,18.64264732939242,803.1831,14.022626,2.552947,53.64045043234698
702289520118702976,140.1448215709795,33.76016626616689,27.09820171399682,1146.4573,8.522032,0.97914267,36.90281777936128
702561133849974144,140.65472120661943,35.62912556997357,21.095297696487105,470.66287,15.543319,3.008215,47.403929273134885
704383608732578176,129.36541413504025,28.381184996744764,17.758076128888316,401.93216,15.815884,3.1773567,56.31240640832874
705168552659837440,131.15912368331362,28.44327366132137,17.718450960878325,347.00534,13.335622,2.3145514,56.4383422799184
708582746717892864,124.34584701758465,30.120054603902545,20.642074730871165,605.89734,15.530571,2.9387693,48.44474274208756
709237437172460800,126.74311740270946,32.224975497548975,16.60850663646951,49.47327,8.203903,0.83822966,60.2101093065265
714116137767540096,137.211768493545,33.881708956195,52.77091525374863,1706.475,5.8090615,0.75451756,18.949832406572938
714794849976667520,138.36556000032164,36.093531229751385,21.469230473594884,122.71956,10.676802,1.7694492,46.57828799359647
715357559411376128,135.45219046168717,36.1180323749232,29.425714668206428,1013.9236,14.556255,0.009489059,33.98388148854271
717318435320697216,130.79767505544513,35.319881966457835,20.780229546695736,138.99797,17.221592,4.0008,48.12266379218174
718682620012682112,133.95853561327644,37.00426639520603,18.95481377957238,198.29504,17.494827,0.8985748,52.757046923758274
719109161804846848,136.92800324173987,38.66620750195044,26.83174494753152,1593.4023,10.131864,1.5111809,37.26928688221593
719601571215916544,134.44338403785713,38.258471466933536,22.53973739010791,34.537613,6.9751496,0.6463609,44.36608921800808
720576185193027200,157.51964246947037,19.51768567786167,22.38327801337084,913.5834,14.492292,2.8675203,44.67620870377616
721299354606400256,159.42118870171527,21.681921783515456,17.383241102201758,1166.4299,10.092306,1.2425623,57.526671471716526
723524383888419840,161.7182804466221,24.41053818545781,17.137123568861643,130.52121,17.820314,0.55402946,58.352849939006795
725468217367369856,153.9816531555378,23.413146759305228,19.04900429770988,469.8144,15.10445,2.9711847,52.49618218209035
